x_bin,y_bin,z_bin,physical_dose_Gy,z_depth_cm,LETd_keV_um,RBE_wedenberg_ref,RBE_mcnamara_ref,alpha_beta_x_Gy,dose_Gy,dose_RBE_wedenberg_ref,dose_RBE_mcnamara_ref
0,0,31,1.772525502019562e-05,3.1500000000000004,1.004133224487305,1.0611866026761971,1.1006978771183566,3.0,2.0,2.1223732053523943,2.2013957542367133
0,0,32,1.815337782318238e-05,3.25,1.093165159225464,1.0665122734382848,1.1046230004865103,3.0,2.0,2.1330245468765696,2.2092460009730206
0,0,33,1.85800399776781e-05,3.35,1.20210075378418,1.0730073679420955,1.1094145997156653,3.0,2.0,2.146014735884191,2.2188291994313305
0,0,34,1.893379521789029e-05,3.45,1.205791234970093,1.0732270012229717,1.109576716604383,3.0,2.0,2.1464540024459433,2.219153433208766
0,0,35,1.924227581184823e-05,3.5500000000000003,1.398160815238953,1.0846391734907583,1.1180081750589765,3.0,2.0,2.1692783469815167,2.236016350117953
0,0,36,1.912949301186018e-05,3.65,1.383553385734558,1.0837750910906165,1.1173692434207734,3.0,2.0,2.167550182181233,2.2347384868415467
0,0,37,1.951659942278638e-05,3.75,1.451766967773438,1.0878066905980173,1.1203510916806998,3.0,2.0,2.1756133811960345,2.2407021833613996
0,0,38,1.9273245925433e-05,3.85,1.343574643135071,1.0814081187873748,1.1156194732166336,3.0,2.0,2.1628162375747495,2.231238946433267
0,0,39,1.968098695215303e-05,3.95,1.411643147468567,1.085436341309793,1.1185977054124823,3.0,2.0,2.170872682619586,2.2371954108249645
0,0,40,1.996654646063689e-05,4.05,1.277821660041809,1.0775084952549667,1.1127381376992715,3.0,2.0,2.1550169905099334,2.225476275398543
0,0,41,1.94330423255451e-05,4.15,1.151766777038574,1.0700091732234127,1.1072021294542416,3.0,2.0,2.1400183464468254,2.214404258908483
0,0,42,1.985121161851566e-05,4.25,1.362292766571045,1.0825167203455244,1.116438918388363,3.0,2.0,2.1650334406910487,2.232877836776726
0,0,43,2.016402504523285e-05,4.3500000000000005,1.290318012237549,1.0782502587598746,1.1132860703198857,3.0,2.0,2.156500517519749,2.2265721406397714
0,0,44,2.010460411838721e-05,4.45,1.245045304298401,1.0755615111610874,1.1113002310846398,3.0,2.0,2.151123022322175,2.2226004621692796
0,0,45,2.032049815170467e-05,4.55,1.192259788513184,1.0724215687121794,1.108982234472175,3.0,2.0,2.144843137424359,2.21796446894435
0,0,46,2.106813553837128e-05,4.65,1.289728403091431,1.0782152672677363,1.1132602210259193,3.0,2.0,2.1564305345354726,2.2265204420518385
0,0,47,2.136981493094936e-05,4.75,1.316019296646118,1.079774900738396,1.1144125106051805,3.0,2.0,2.159549801476792,2.228825021210361
0,0,48,2.172561289626174e-05,4.8500000000000005,1.247544884681702,1.0757100645984097,1.111409926488241,3.0,2.0,2.1514201291968194,2.222819852976482
0,0,49,2.209388912888244e-05,4.95,1.342093706130981,1.0813203800073932,1.1155546255009847,3.0,2.0,2.1626407600147863,2.2311092510019694
0,0,50,2.222710827481933e-05,5.050000000000001,1.309450030326843,1.079385322063377,1.1141246549192925,3.0,2.0,2.158770644126754,2.228249309838585
0,0,51,2.259944994875696e-05,5.15,1.399044632911682,1.0846914414532582,1.118046826559109,3.0,2.0,2.1693828829065165,2.236093653118218
0,0,52,2.290263364557177e-05,5.25,1.471117734909058,1.0889487617862728,1.1211961348611816,3.0,2.0,2.1778975235725455,2.2423922697223633
0,0,53,2.318498081876896e-05,5.3500000000000005,1.452921509742737,1.0878748509118281,1.120401520698484,3.0,2.0,2.1757497018236562,2.240803041396968
0,0,54,2.366583430557512e-05,5.45,1.701407551765442,1.1024862857071576,1.1312243812434695,3.0,2.0,2.204972571414315,2.262448762486939
0,0,55,2.425538514216896e-05,5.550000000000001,1.628764986991882,1.0982267182835654,1.1280667180563553,3.0,2.0,2.196453436567131,2.2561334361127106
0,0,56,2.428026164125185e-05,5.65,1.479721188545227,1.089456304975553,1.1215717258948756,3.0,2.0,2.178912609951106,2.2431434517897513
0,0,57,2.412967842246871e-05,5.75,1.563501954078674,1.094391477977241,1.1252254055310345,3.0,2.0,2.188782955954482,2.250450811062069
0,0,58,2.466533806000371e-05,5.8500000000000005,1.554460167884827,1.093859500187313,1.1248314278408207,3.0,2.0,2.187719000374626,2.2496628556816414
0,0,59,2.535717248974834e-05,5.95,1.650436162948608,1.0994984853629504,1.1290092737096902,3.0,2.0,2.1989969707259007,2.2580185474193804
0,0,60,2.602919812488835e-05,6.050000000000001,1.626222610473633,1.0980774622490201,1.1279561108923237,3.0,2.0,2.1961549244980403,2.2559122217846475
0,0,61,2.603372558951378e-05,6.15,1.772098422050476,1.1066220287352386,1.1342922478180149,3.0,2.0,2.2132440574704773,2.2685844956360297
0,0,62,2.68850453721825e-05,6.25,1.600270509719849,1.0965531946329645,1.1268266897656918,3.0,2.0,2.193106389265929,2.2536533795313836
0,0,63,2.734790723479819e-05,6.3500000000000005,1.729629635810852,1.1041385145050395,1.1324497581832977,3.0,2.0,2.208277029010079,2.2648995163665955
0,0,64,2.846934694389347e-05,6.45,1.779125809669495,1.1070326601054383,1.1345969583946627,3.0,2.0,2.2140653202108767,2.2691939167893254
0,0,65,2.94820074486779e-05,6.550000000000001,1.89624547958374,1.1138629963250173,1.1396682576807118,3.0,2.0,2.2277259926500346,2.2793365153614236
0,0,66,3.033423854503781e-05,6.65,1.818393230438232,1.1093255043173846,1.1362987264880213,3.0,2.0,2.2186510086347693,2.2725974529760427
0,0,67,3.200975334038958e-05,6.75,2.160542488098145,1.1291853873200741,1.151063839856252,3.0,2.0,2.2583707746401482,2.302127679712504
0,0,68,3.265653867856599e-05,6.8500000000000005,2.096427202224731,1.125479859364735,1.1483055409371512,3.0,2.0,2.25095971872947,2.2966110818743024
0,0,69,3.400433342903852e-05,6.95,2.092686414718628,1.1252634353588677,1.1481444880503662,3.0,2.0,2.2505268707177355,2.2962889761007323
0,0,70,3.581005876185372e-05,7.050000000000001,2.266525745391846,1.1352946949349936,1.1556147957050233,3.0,2.0,2.270589389869987,2.3112295914100467
0,0,71,3.747452137758955e-05,7.15,2.407676696777344,1.1434006029366008,1.1616594508195524,3.0,2.0,2.2868012058732017,2.3233189016391047
0,0,72,4.046520916745067e-05,7.25,2.718667030334473,1.1611385992602892,1.1749119765888,3.0,2.0,2.3222771985205783,2.3498239531776
0,0,73,4.40594922110904e-05,7.35,2.914401769638062,1.1722188179318866,1.1832075759626564,3.0,2.0,2.3444376358637733,2.3664151519253127
0,0,74,5.046889782533981e-05,7.45,3.482211589813232,1.2040061194861882,1.2070784340243303,3.0,2.0,2.4080122389723764,2.4141568680486607
0,0,75,6.199823110364377e-05,7.550000000000001,4.969896793365479,1.2849367567962178,1.2683166627466114,3.0,2.0,2.5698735135924355,2.5366333254932227
0,0,76,7.602822006447241e-05,7.65,7.93618631362915,1.4373848381246326,1.3853224958921362,3.0,2.0,2.874769676249265,2.7706449917842724
0,0,77,6.429647328332067e-05,7.75,12.05233001708984,1.632825132843049,1.5380790050772548,3.0,2.0,3.265650265686098,3.0761580101545096
0,0,78,2.46529216383351e-05,7.85,15.49180603027344,1.784604882140279,1.6585463263303786,3.0,2.0,3.569209764280558,3.317092652660757
0,0,79,3.129213837382849e-06,7.95,17.37559509277344,1.8640015560691308,1.7221300905015822,3.0,2.0,3.7280031121382615,3.4442601810031643
0,0,80,1.860617970805833e-07,8.05,21.69945335388184,2.037701809339076,1.862458120121799,3.0,2.0,4.075403618678152,3.724916240243598
0,0,81,0.0,8.15,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,82,0.0,8.25,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,83,0.0,8.35,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,84,0.0,8.450000000000001,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,85,0.0,8.55,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
0,0,86,0.0,8.65,0.0,1.0,1.0558519983653145,3.0,2.0,2.0,2.111703996730629
